id,item_id,name,brand,categories,price,specs,gpt_specs
242396,LPLGE00031OB,"LG Gram EVO Consumer Notebook 15.6"" FHD Intel i7-1360P Intel Iris Xe 16GB 512GB SSD Windows 11 Home, 15Z90R-P.AA75A9(Open Box)",LG,"['Laptops, Tablet', None, None, None]",1519.99,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}","{'Brand': 'LG', 'Model': 'Gram EVO', 'Model Code': '15Z90R-P.AA75A9', 'CPU': 'Intel i7-1360P', 'GPU': 'Intel Iris Xe', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
242394,LPLEN00182OB,"Lenovo ThinkPad T480s 14"" Notebook, Intel Core i7-8550U, 16 GB, 256 GB SSD, Windows 10 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",394.15999755859,"{'Maximum Resolution': '1080p Full HD', 'Refresh Rate': '60Hz', 'SSD Capacity': '256GB', 'CPU': 'i7-8550U', 'Hard Drive Capacity': 'None', 'Notebook Type': 'Business Notebook'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad T480s', 'Screen': '14""', 'CPU': 'Intel Core i7-8550U', 'RAM': '16 GB', 'Storage': '256 GB SSD', 'OS': 'Windows 10 Pro', 'Condition': 'Refurbished (Open Box)'}"
242354,LPGIG00161,"GIGABYTE AORUS 15 Gaming Notebook 15.6"" 360Hz Intel i5-12500H GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, 9MF-E2US583SH",GIGABYTE,"['Laptops, Tablet', None, None, None]",1499.0,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}","{'Brand': 'GIGABYTE', 'Series': 'AORUS 15', 'Model Code': '9MF-E2US583SH', 'CPU': 'Intel i5-12500H', 'GPU': 'GeForce RTX 4050', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Refresh Rate': '360Hz'}"
242348,LPMSI00583,"MSI Creator Z17HXStudio Gaming Notebook 17"" Touchscreen 165Hz QHD+ Intel i7-13700HX GeForce RTX 4050 32GB 1TB SSD Windows 11 Pro, A13VET-094CA",MSI,"['Laptops, Tablet', None, None, None]",2899.0,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '17""'}","{'Brand': 'MSI', 'Series': 'Creator Z17HXStudio', 'Type': 'Gaming Notebook', 'Screen Size': '17""', 'Touchscreen': 'Yes', 'Resolution': 'QHD+', 'Refresh Rate': '165Hz', 'CPU': 'Intel i7-13700HX', 'GPU': 'GeForce RTX 4050', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Pro', 'Model Code': 'A13VET-094CA'}"
242343,LPHEW01834OB,"HP EliteBook 640 G9 14"" Business Notebook Intel i5-1245U 16GB RAM 512GB SSD Windows 10 Pro, 6C0Z2UT#ABA(Open Box)",HP,"['Laptops, Tablet', None, None, None]",961.35999755859,"{'General Information<HDRBR>Manufacturer': 'HP Inc.', 'General Information<HDRBR>Manufacturer Part Number': '6C0Z2UT#ABA', 'GPU': 'Intel Iris Xe', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.hp.com', 'Maximum Resolution': '1080p Full HD', 'General Information<HDRBR>Brand Name': 'HP'}","{'Brand': 'HP', 'Model': 'EliteBook 640 G9', 'Model Code': '6C0Z2UT#ABA', 'CPU': 'Intel i5-1245U', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 10 Pro', 'Screen': '14""'}"
242342,LPMSI00536OB,"MSI Katana GF66 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 3050 Ti 16GB 512GB SSD Windows 11 Home, Katana GF66 12UD-878CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1159.0899978638,"{'GPU': 'GeForce RTX 3050 Ti', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}","{'Brand': 'MSI', 'Model': 'Katana GF66', 'Model Code': '12UD-878CA', 'CPU': 'Intel i7-12650H', 'GPU': 'GeForce RTX 3050 Ti', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
242316,LPHEW02077,"HP OMEN 16-xf0000ca Gaming Notebook 16.1"" 240Hz QHD AMD Ryzen 9 7940HS GeForce RTX 4070 32GB 2TB SSD Windows 11 Home, 7X979UA#ABL",HP,"['Laptops, Tablet', None, None, None]",2499.0,"{'Memory': '32GB', 'Screen Size': '16.1""""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '2560 x 1440', 'Refresh Rate': '240Hz', 'SSD Capacity': '2TB'}","{'Brand': 'HP', 'Model': 'OMEN', 'Model Code': '16-xf0000ca', 'CPU': 'AMD Ryzen 9 7940HS', 'GPU': 'GeForce RTX 4070', 'RAM': '32GB', 'Storage': '2TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16.1""', 'Resolution': 'QHD', 'Refresh Rate': '240Hz', 'Product Code': '7X979UA#ABL'}"
242164,LPMSI00564OB,"MSI Bravo 15 Gaming Laptop 15.6"" FHD AMD Ryzen 7 7735HS GeForce RTX 4060 32GB 1TB SSD Windows 11 Home, C7VFK-057CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1259.1,"{'GPU': 'Ge Force RTX 4060', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '15.6""'}","{'Brand': 'MSI', 'Model': 'Bravo 15', 'Model Code': 'C7VFK-057CA', 'CPU': 'AMD Ryzen 7 7735HS', 'GPU': 'GeForce RTX 4060', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
242110,LPMSI00553OB,"MSI Vector GP68HX Gaming Notebook 16"" Intel i9-12900HX GeForce RTX 4080 32GB 1TB SSD Windows 11 Home, 12VH-012CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",2249.1,"{'GPU': 'GeForce RTX 4080', 'Maximum Resolution': '1920 x 1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '16""'}","{'Brand': 'MSI', 'Model': 'Vector GP68HX', 'Model Code': '12VH-012CA', 'CPU': 'Intel i9-12900HX', 'GPU': 'GeForce RTX 4080', 'RAM': '32GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""'}"
242043,LPSAS00158,"SAMSUNG Galaxy Book3 360 EVO Consumer Notebook 13.3"" AMOLED Intel i5-1335U 8GB 256GB SSD Windows 11 Home, NP730QFG-KA2CA",SAMSUNG,"['Laptops, Tablet', None, None, None]",1499.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '13.3""'}","{'Brand': 'SAMSUNG', 'Model': 'Galaxy Book3 360 EVO', 'Model Code': 'NP730QFG-KA2CA', 'CPU': 'Intel i5-1335U', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Home', 'Screen': '13.3"" AMOLED'}"
242035,LPMSI00496OB,"MSI GF63 Gaming Notebook 15.6"" FHD Intel i5-11400H RTX3050 8GB 512GB SSD Windows 11 Home,GF63 11UC-692(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",719.1,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '144Hz', 'SSD Capacity': '512GB'}","{'Brand': 'MSI', 'Model': 'GF63 11UC-692', 'CPU': 'Intel i5-11400H', 'GPU': 'NVIDIA RTX3050', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""', 'Resolution': 'FHD'}"
242034,LPACE00946OB,"Acer 15.6"" Consumer Notebook FHD Intel i5-1135G7 Intel Iris 8GB 512GB SSD Windows 11, NX.A1HAA.00G(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",462.53999389648,"{'GPU': 'Intel Iris', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11', 'Memory': '8GB', 'Screen Size': '15.6""'}","{'Brand': 'Acer', 'Screen': '15.6""', 'Resolution': 'FHD', 'CPU': 'Intel i5-1135G7', 'GPU': 'Intel Iris', 'RAM': '8GB', 'Storage': '512GB SSD', 'OS': 'Windows 11', 'Model Code': 'NX.A1HAA.00G', 'Condition': 'Open Box'}"
242021,LPHEW02072,"HP ProBook 445 G9 Business Notebook 14"" AMD Ryzen 5 5625U 8GB 256GB SSD Windows 11 Pro, 64T29UT#ABL",HP,"['Laptops, Tablet', None, None, None]",599.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '8GB', 'Screen Size': '14""'}","{'Brand': 'HP', 'Model': 'ProBook 445 G9', 'Model Code': '64T29UT#ABL', 'CPU': 'AMD Ryzen 5 5625U', 'RAM': '8GB', 'Storage': '256GB SSD', 'OS': 'Windows 11 Pro', 'Screen': '14""'}"
242019,LPLEN03478,"Lenovo ThinkPad X1 Yoga Gen 8 14"" Touchscreen Convertible 2 in 1 Business Notebook Intel i7-1355U 16 GB 512 GB SSD, 21HQ0007US",LENOVO,"['Laptops, Tablet', None, None, None]",2884.39,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21HQ0007US', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'X1 Yoga Gen 8'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad X1 Yoga Gen 8', 'Model Code': '21HQ0007US', 'Screen Size': '14""', 'Type': 'Touchscreen Convertible 2 in 1 Business Notebook', 'CPU': 'Intel i7-1355U', 'RAM': '16 GB', 'Storage': '512 GB SSD'}"
241971,LPMSI00559OB,"MSI Thin GF63 Gaming Laptop 15.6"" Intel i7-12650H GeForce RTX 4060 16GB 512GB SSD Windows 11 Home, 12VF-274CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1079.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}","{'Brand': 'MSI', 'Model': 'Thin GF63', 'Model Code': '12VF-274CA', 'CPU': 'Intel i7-12650H', 'GPU': 'GeForce RTX 4060', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""'}"
241958,LPSAS00157,"SAMSUNG Galaxy Book3 360 EVO Consumer Notebook 13.3"" AMOLED Intel i7-1355U 16GB 512GB SSD Windows 11 Home, NP730QFG-KA1CA",SAMSUNG,"['Laptops, Tablet', None, None, None]",1899.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '13.3""'}","{'Brand': 'SAMSUNG', 'Model': 'Galaxy Book3 360 EVO', 'Model Code': 'NP730QFG-KA1CA', 'CPU': 'Intel i7-1355U', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '13.3"" AMOLED'}"
241952,LPSAS00156,"SAMSUNG Galaxy Book3 Pro 360 EVO Consumer Notebook 16"" QHD+ AMOLED Intel i7-1360P 16GB 1TB SSD Windows 11 Home, NP960XFH-XA2CA",SAMSUNG,"['Laptops, Tablet', None, None, None]",2499.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'SAMSUNG', 'Model': 'Galaxy Book3 Pro 360 EVO', 'Model Code': 'NP960XFH-XA2CA', 'CPU': 'Intel i7-1360P', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""', 'Resolution': 'QHD+', 'Display': 'AMOLED'}"
241914,LPSAS00152,"SAMSUNG Galaxy Book3 EVO Ultra Gaming Notebook 16"" QHD+ AMOLED Intel i7-13700H GeForce RTX 4050 16GB 1TB SSD Windows 11 Home, NP960XFH-XA2CA",SAMSUNG,"['Laptops, Tablet', None, None, None]",3269.0,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'SAMSUNG', 'Model': 'Galaxy Book3 EVO', 'Model Code': 'NP960XFH-XA2CA', 'CPU': 'Intel i7-13700H', 'GPU': 'GeForce RTX 4050', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""', 'Resolution': 'QHD+', 'Display Type': 'AMOLED'}"
241901,LPSAS00150,"SAMSUNG Galaxy Book3 EVO Ultra Gaming Notebook 16"" QHD+ AMOLED Intel i7-13700H GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, NP960XFH-XA1CA",SAMSUNG,"['Laptops, Tablet', None, None, None]",2999.0,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '2880 x 1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'SAMSUNG', 'Model': 'Galaxy Book3 EVO', 'Screen Size': '16""', 'Screen Resolution': 'QHD+ AMOLED', 'CPU': 'Intel i7-13700H', 'GPU': 'GeForce RTX 4050', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Model Code': 'NP960XFH-XA1CA'}"
241869,LPLEN03471,"Lenovo ThinkPad E14 14"" Touchscreen Business Notebook Intel i5-1335U 16 GB 512 GB SSD Windows 11 Pro, 21JK0052US",LENOVO,"['Laptops, Tablet', None, None, None]",1399.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21JK0052US', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'E14 Gen 5'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad E14', 'Model Code': '21JK0052US', 'CPU': 'Intel i5-1335U', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Pro', 'Screen': '14""', 'Touchscreen': 'Yes'}"
241798,LPLEN03438OB,"Lenovo Legion Pro 5 Gaming Notebook 16"" 165Hz WQXGA AMD Ryzen 7 7745HX GeForce RTX 4070 16GB 512GB SSD Windows 11 Home, 82WM005VCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1529.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'Lenovo', 'Model': 'Legion Pro 5', 'Model Code': '82WM005VCC', 'CPU': 'AMD Ryzen 7 7745HX', 'GPU': 'GeForce RTX 4070', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""', 'Resolution': 'WQXGA', 'Refresh Rate': '165Hz'}"
241794,LPLEN03312OB,"Lenovo T490 Business Notebook 14"" FHD Intel i5-8265U Intel UHD Graphics 16GB 256GB SSD Windows 10 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",359.1,"{'GPU': 'Intel UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 10 Pro', 'Memory': '16GB', 'Screen Size': '14""'}","{'Brand': 'Lenovo', 'Model': 'T490', 'CPU': 'Intel i5-8265U', 'GPU': 'Intel UHD Graphics', 'RAM': '16GB', 'Storage': '256GB SSD', 'OS': 'Windows 10 Pro', 'Screen': '14""', 'Resolution': 'FHD', 'Condition': 'Refurbished (Open Box)'}"
241791,LPGIG00148OB,"Gigabyte AORUS Gaming Notebook 17.3"" QHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, BSF-73US654SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1799.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '17.3""'}","{'Brand': 'Gigabyte', 'Model': 'AORUS Gaming Notebook', 'Model Code': 'BSF-73US654SH', 'CPU': 'Intel i7-13700H', 'GPU': 'GeForce RTX 4070', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '17.3""', 'Resolution': 'QHD'}"
241789,LPGIG00157OB,"Gigabyte AERO 14 OLED Gaming Notebook 14"" QHD Intel i5-12500H RTX 4050 16GB 1TB SSD Windows 11 Home, 9MF-E2USBB4SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'RTX 4050', 'Maximum Resolution': '2880x1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}","{'Brand': 'Gigabyte', 'Model': 'AERO 14 OLED', 'Model Code': '9MF-E2USBB4SH', 'CPU': 'Intel i5-12500H', 'GPU': 'RTX 4050', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""', 'Resolution': 'QHD'}"
241787,LPLEN03435OB,"Lenovo Legion Pro 5 Gaming Laptop 16"" Intel i7-13700HX GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, 82WK00H9CC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1619.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'Lenovo', 'Model': 'Legion Pro 5', 'Model Code': '82WK00H9CC', 'CPU': 'Intel i7-13700HX', 'GPU': 'GeForce RTX 4060', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '16""'}"
241770,LPHEW02065,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 256 GB SSD - Pike Silver Plastic - Intel Chip - Windows 11 Pro - Intel UHD Graphics - In-plane Switching (IPS) Tech",HP,"['Laptops, Tablet', None, None, None]",999.0,"{'General Information<HDRBR>Manufacturer': 'HP Inc.', 'General Information<HDRBR>Manufacturer Part Number': '822P3UT#ABA', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.hp.com', 'General Information<HDRBR>Brand Name': 'HP', 'General Information<HDRBR>Product Line': 'ProBook', 'General Information<HDRBR>Product Series': '450 G10'}","{'Brand': 'HP', 'Model': 'ProBook 450 G10', 'Screen Size': '15.6""', 'Resolution': 'Full HD (1920 x 1080)', 'CPU': 'Intel Core i5 13th Gen i5-1335U', 'Number of Cores': 'Deca-core (10 Core)', 'CPU Speed': '1.30 GHz', 'RAM': '8 GB', 'Storage': '256 GB SSD', 'Color': 'Pike Silver Plastic', 'Chip': 'Intel', 'Operating System': 'Windows 11 Pro', 'Graphics': 'Intel UHD Graphics', 'Display Technology': 'In-plane Switching (IPS) Tech'}"
241742,LPLEN03301OB,"Lenovo IdeaPad Flex 5 14"" Touchscreen Convertible Notebook, OLED 2.8K, Intel i7-1255U, 16GB RAM, 512GB SSD, Storm Gray, Windows 11 Home(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",949.05,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '82R7000ECF', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'IdeaPad', 'General Information<HDRBR>Product Series': 'Flex 5 14IAU7'}","{'Brand': 'Lenovo', 'Model': 'IdeaPad Flex 5', 'Screen': '14""', 'Display': 'Touchscreen, OLED 2.8K', 'CPU': 'Intel i7-1255U', 'RAM': '16GB', 'Storage': '512GB SSD', 'Color': 'Storm Gray', 'OS': 'Windows 11 Home'}"
241738,LPLEN03434OB,"Lenovo Legion Pro 5 Gaming Notebook 16"" AMD Ryzen 7 7745HX GeForce RTX 4060 16GB 512GB SSD Windows 11 Home, 82WM005XCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}","{'Brand': 'Lenovo', 'Series': 'Legion Pro 5', 'Screen Size': '16""', 'CPU': 'AMD Ryzen 7 7745HX', 'GPU': 'GeForce RTX 4060', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Model Code': '82WM005XCC', 'Condition': 'Open Box'}"
241670,LPLEN03465,"Lenovo ThinkPad X1 Yoga EVO 14"" Touchscreen Convertible 2 in 1 Business Notebook Intel i5-1335U 16 GB 256 GB SSD, 21HQ001NUS",LENOVO,"['Laptops, Tablet', None, None, None]",2534.06,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21HQ001NUS', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'X1 Yoga Gen 8'}","{'Brand': 'Lenovo', 'Model': 'ThinkPad X1 Yoga EVO', 'Model Code': '21HQ001NUS', 'Type': 'Touchscreen Convertible 2-in-1 Business Notebook', 'CPU': 'Intel i5-1335U', 'RAM': '16GB', 'Storage': '256GB SSD', 'Screen': '14""'}"
241582,LPACE00956OB,"Acer Nitro 5 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 4060 16GB 512GB SSD Windows 11, NH.QM0AA.001(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",1259.1,"{'GPU': 'GeForce RTX 4060', 'Refresh Rate': '144Hz', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11', 'Memory': '16GB'}","{'Brand': 'Acer', 'Model': 'Nitro 5', 'Model Code': 'NH.QM0AA.001', 'CPU': 'Intel i7-12650H', 'GPU': 'GeForce RTX 4060', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11', 'Screen': '15.6""', 'Resolution': 'FHD'}"
241555,LPMSI00581,"MSI Modern 15 Consumer Notebook 15.6"" AMD Ryzen 5-7530U 16GB 512GB SSD Windows 11 Home, B7M-219CA",MSI,"['Laptops, Tablet', None, None, None]",849.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}","{'Brand': 'MSI', 'Model': 'Modern 15', 'Model Code': 'B7M-219CA', 'CPU': 'AMD Ryzen 5-7530U', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '15.6""'}"
241520,LPMSI00579,"MSI Stealth 14Studio Gaming Notebook 14"" QHD+ Intel i7-13620H GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, A13VF-053CA",MSI,"['Laptops, Tablet', None, None, None]",2099.0,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}","{'Brand': 'MSI', 'Model': 'Stealth 14Studio', 'Model Code': 'A13VF-053CA', 'CPU': 'Intel i7-13620H', 'GPU': 'GeForce RTX 4060', 'RAM': '16GB', 'Storage': '1TB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""', 'Resolution': 'QHD+'}"
241510,LPMSI00578,"MSI Modern 14 Consumer Notebook 14"" Intel i5-1335u 16GB 512GB SSD Windows 11 Home",MSI,"['Laptops, Tablet', None, None, None]",899.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}","{'Brand': 'MSI', 'Model': 'Modern 14', 'CPU': 'Intel i5-1335U', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '14""'}"
241455,LPLEN03462,"Lenovo ThinkBook 14s Yoga 14"" Touchscreen Convertible FHD Intel Core i5-1335U 16GB  256GB SSD Mineral Gray Windows 11 Pro",LENOVO,"['Laptops, Tablet', None, None, None]",1299.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21JG0019US', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkBook', 'General Information<HDRBR>Product Series': '14s Yoga G3 IRU'}","{'Brand': 'Lenovo', 'Model': 'ThinkBook 14s Yoga', 'Screen': '14"" Touchscreen', 'Resolution': 'FHD', 'CPU': 'Intel Core i5-1335U', 'RAM': '16GB', 'Storage': '256GB SSD', 'Color': 'Mineral Gray', 'OS': 'Windows 11 Pro'}"
241443,LPHEW02045OB,"HP Consumer Laptop 17.3"" FHD, Intel i5-1135G7, Intel Iris Xe, 16GB, 512GB SSD, Windows 11 Home, 17-cn0002ca(Open Box)",HP,"['Laptops, Tablet', None, None, None]",854.05,"{'Touch Screen': 'No', 'Hard Drive Capacity': 'None', 'GPU': 'Intel Iris Xe', 'Maximum Resolution': 'FHD', 'Operating System': 'Windows 11 Home', 'Memory': '16GB'}","{'Brand': 'HP', 'Model': 'Consumer Laptop 17.3""', 'Model Code': '17-cn0002ca', 'CPU': 'Intel i5-1135G7', 'GPU': 'Intel Iris Xe', 'RAM': '16GB', 'Storage': '512GB SSD', 'OS': 'Windows 11 Home', 'Screen': '17.3""', 'Resolution': 'FHD'}"
