id,item_id,name,brand,categories,price,specs
241869,LPLEN03471,"Lenovo ThinkPad E14 14"" Touchscreen Business Notebook Intel i5-1335U 16 GB 512 GB SSD Windows 11 Pro, 21JK0052US",LENOVO,"['Laptops, Tablet', None, None, None]",1399.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21JK0052US', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'E14 Gen 5'}"
241798,LPLEN03438OB,"Lenovo Legion Pro 5 Gaming Notebook 16"" 165Hz WQXGA AMD Ryzen 7 7745HX GeForce RTX 4070 16GB 512GB SSD Windows 11 Home, 82WM005VCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1529.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
241794,LPLEN03312OB,"Lenovo T490 Business Notebook 14"" FHD Intel i5-8265U Intel UHD Graphics 16GB 256GB SSD Windows 10 Pro Refurbished(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",359.1,"{'GPU': 'Intel UHD Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 10 Pro', 'Memory': '16GB', 'Screen Size': '14""'}"
241791,LPGIG00148OB,"Gigabyte AORUS Gaming Notebook 17.3"" QHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, BSF-73US654SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1799.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '17.3""'}"
241789,LPGIG00157OB,"Gigabyte AERO 14 OLED Gaming Notebook 14"" QHD Intel i5-12500H RTX 4050 16GB 1TB SSD Windows 11 Home, 9MF-E2USBB4SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'RTX 4050', 'Maximum Resolution': '2880x1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
241787,LPLEN03435OB,"Lenovo Legion Pro 5 Gaming Laptop 16"" Intel i7-13700HX GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, 82WK00H9CC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1619.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
241770,LPHEW02065,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 256 GB SSD - Pike Silver Plastic - Intel Chip - Windows 11 Pro - Intel UHD Graphics - In-plane Switching (IPS) Tech",HP,"['Laptops, Tablet', None, None, None]",999.0,"{'General Information<HDRBR>Manufacturer': 'HP Inc.', 'General Information<HDRBR>Manufacturer Part Number': '822P3UT#ABA', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.hp.com', 'General Information<HDRBR>Brand Name': 'HP', 'General Information<HDRBR>Product Line': 'ProBook', 'General Information<HDRBR>Product Series': '450 G10'}"
241742,LPLEN03301OB,"Lenovo IdeaPad Flex 5 14"" Touchscreen Convertible Notebook, OLED 2.8K, Intel i7-1255U, 16GB RAM, 512GB SSD, Storm Gray, Windows 11 Home(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",949.05,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '82R7000ECF', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'IdeaPad', 'General Information<HDRBR>Product Series': 'Flex 5 14IAU7'}"
241738,LPLEN03434OB,"Lenovo Legion Pro 5 Gaming Notebook 16"" AMD Ryzen 7 7745HX GeForce RTX 4060 16GB 512GB SSD Windows 11 Home, 82WM005XCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
241670,LPLEN03465,"Lenovo ThinkPad X1 Yoga EVO 14"" Touchscreen Convertible 2 in 1 Business Notebook Intel i5-1335U 16 GB 256 GB SSD, 21HQ001NUS",LENOVO,"['Laptops, Tablet', None, None, None]",2534.06,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21HQ001NUS', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkPad', 'General Information<HDRBR>Product Series': 'X1 Yoga Gen 8'}"
241582,LPACE00956OB,"Acer Nitro 5 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 4060 16GB 512GB SSD Windows 11, NH.QM0AA.001(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",1259.1,"{'GPU': 'GeForce RTX 4060', 'Refresh Rate': '144Hz', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11', 'Memory': '16GB'}"
241555,LPMSI00581,"MSI Modern 15 Consumer Notebook 15.6"" AMD Ryzen 5-7530U 16GB 512GB SSD Windows 11 Home, B7M-219CA",MSI,"['Laptops, Tablet', None, None, None]",849.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
241520,LPMSI00579,"MSI Stealth 14Studio Gaming Notebook 14"" QHD+ Intel i7-13620H GeForce RTX 4060 16GB 1TB SSD Windows 11 Home, A13VF-053CA",MSI,"['Laptops, Tablet', None, None, None]",2099.0,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
241510,LPMSI00578,"MSI Modern 14 Consumer Notebook 14"" Intel i5-1335u 16GB 512GB SSD Windows 11 Home",MSI,"['Laptops, Tablet', None, None, None]",899.0,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
241455,LPLEN03462,"Lenovo ThinkBook 14s Yoga 14"" Touchscreen Convertible FHD Intel Core i5-1335U 16GB  256GB SSD Mineral Gray Windows 11 Pro",LENOVO,"['Laptops, Tablet', None, None, None]",1299.0,"{'General Information<HDRBR>Manufacturer': 'Lenovo Group Limited', 'General Information<HDRBR>Manufacturer Part Number': '21JG0019US', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.lenovo.com/ca/en', 'General Information<HDRBR>Brand Name': 'Lenovo', 'General Information<HDRBR>Product Line': 'ThinkBook', 'General Information<HDRBR>Product Series': '14s Yoga G3 IRU'}"
241443,LPHEW02045OB,"HP Consumer Laptop 17.3"" FHD, Intel i5-1135G7, Intel Iris Xe, 16GB, 512GB SSD, Windows 11 Home, 17-cn0002ca(Open Box)",HP,"['Laptops, Tablet', None, None, None]",854.05,"{'Touch Screen': 'No', 'Hard Drive Capacity': 'None', 'GPU': 'Intel Iris Xe', 'Maximum Resolution': 'FHD', 'Operating System': 'Windows 11 Home', 'Memory': '16GB'}"
241436,LPMSI00560OB,"MSI Thin GF63 Gaming Notebook 15.6"" FHD Intel i5-12450H GeForce RTX 4060 16GB 512GB SSD Windows 11 Home,12VF-275CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1079.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
241433,LPMSI00576,"MSI CREATOR Z16 Creator Notebook 16"" QHD Intel i7-13700HX GeForce RTX 4060 32GB 1TB SSD Windows11 Pro .",MSI,"['Laptops, Tablet', None, None, None]",2999.0,"{'Memory': '32GB', 'Screen Size': '16""', 'Operating System': 'Windows11 Pro', 'Maximum Resolution': '2560 x 1600', 'Refresh Rate': '120Hz', 'SSD Capacity': '1TB'}"
241430,LPMSI00563OB,"MSI Modern 15 Notebook 15.6"" FHD Intel i5-1155G7 Intel Iris Xe 16GB 512GB SSD Windows 11 Home, B11M-046CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",569.05,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
241410,LPHEW02028OB,"HP Consumer Laptop 15.6"" FHD AMD Ryzen 7 7730U AMD Radeon Graphics 16GB 1TB SSD Windows 11 Home, 15-fc0040ca(Open Box)",HP,"['Laptops, Tablet', None, None, None]",806.55,"{'Memory': '16GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1080p Full HD', 'SSD Capacity': '1TB', 'CPU': 'Ryzen 7 7730U'}"
241409,LPLGE00030OB,"LG Gram Consumer Notebook 14"" WUXGA Intel i7-1360P Intel Iris Xe 16GB 512GB SSD Windows 11 Home, 14Z90R-K.AA75A9(Open Box)",LG,"['Laptops, Tablet', None, None, None]",1519.05,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
241324,LPASU00726OB,"ASUS ROG Flow Gaming Notebook 13.4"" WQXGA  AMD Ryzen 9 7940HS RTX 4050 16GB 1TB SSD Windows 11 Home, GV302XU-DS91T-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1979.1,"{'GPU': 'RTX\xa04050', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '13.4""'}"
241260,LPLEN03437OB,"Lenovo Legion Pro 5 Gaming Notebook 16"" Intel i9-13900HX GeForce RTX 4070 16GB 512GB SSD Windows 11 Home, 82WK00D5CC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",2249.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
241259,LPASU00686OB,"ASUS TUF Gaming Notebook 16"" FHD AMD Ryzen 7 7735HS AMD Radeon RX 7600S 16GB 1TB SSD Windows 11 Home, FA617NS-DS71-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1349.1,"{'GPU': 'AMD\xa0Radeon RX\xa07600S', 'Refresh Rate': '144Hz', 'Maximum Resolution': '1920X1200', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB'}"
241258,LPGIG00154OB,"Gigabyte AERO 14 Gaming Notebook 14"" QHD Intel Core i7-13700H GeForce RTX 4050 16GB 1TB SSD Windows 11 Home, BMF-72USBB4SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1709.1,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '2880x1800', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '14""'}"
240967,LPACE00969,"Acer Nitro 5 Gaming Notebook 15.6"" FHD Intel i5-11400H GeForce GTX 1650 8GB 512GB SSD Windows 11 Home,",ACER,"['Laptops, Tablet', None, None, None]",699.0,"{'GPU': 'GeForce GTX 1650', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11', 'Memory': '8GB', 'Screen Size': '15.6""'}"
240858,LPMSI00568OB,"MSI Modern Consumer Notebook 15.6"" FHD Intel i5-1235U Intel Iris Xe 16GB 512GB SSD Windows 11 Home .(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",830.18999938965,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
240698,LPMSI00541OB,"MSI Thin GF63 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 3050 16GB 512GB SSD Windows 11 Home, 12UDX-038CA(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",899.1,"{'GPU': 'GeForce RTX 3050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
240697,LPLEN03433OB,"Lenovo Legion Pro 5 Gaming Laptop 16"" AMD Ryzen 7 7745HX GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, 82WM005YCC(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",1619.1,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
240655,LPGIG00135OB,"Gigabyte AERO 16 XE4 Gaming Notebook 16"" UHD Intel Core i7-12700H GeForce RTX 3070 Ti 16GB 2TB SSD Windows 11 Pro, XE4-73US918HP(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",1079.1,"{'Memory': '16GB', 'Screen Size': '16""', 'Operating System': 'Windows 11 Pro', 'Maximum Resolution': '3840x2400', 'Refresh Rate': '60Hz', 'SSD Capacity': '2TB'}"
240528,LPHEW02021OB,"HP Consumer Laptop 14"" FHD AMD Ryzen 3 7320U, Radeon Graphics, 8GB RAM, 256GB SSD, Windows 11 Home, 14-em0030ca(Open Box)",HP,"['Laptops, Tablet', None, None, None]",474.05,"{'Memory': '8GB', 'Model': '14-em0030ca', 'Screen Size': '14""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': 'FHD', 'SSD Capacity': '256GB'}"
240332,LPHEW02035OB,"HP Omen 16-wd0010ca Gaming Notebook 16.1"" FHD Intel i7-13620H GeForce RTX 4060 16GB 1TB SSD Windows 11 Home(Open Box)",HP,"['Laptops, Tablet', None, None, None]",1259.1,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16.1""'}"
240324,LPLEN03442,"LENOVO IdeaPad Flex 5 Consumer Notebook 14"" Touchscreen AMD Ryzen 3 5300U 4GB 128GB SSD Windows 10 S, 82HU0159US",LENOVO,"['Laptops, Tablet', None, None, None]",379.0,"{'GPU': 'AMD Radeon Graphics', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Windows 10 S', 'Memory': '4GB', 'Screen Size': '14""'}"
240234,LPMSI00498OB,"MSI SUMMIT E14 Business Notebook 14"" FHD Intel i7-1280P Iris Xe Graphics 16GB 1TB SSD Windows 11 Home .(Open Box)",MSI,"['Laptops, Tablet', None, None, None]",1141.7899938965,"{'Memory': '16GB', 'Screen Size': '14""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': '1920 x 1200', 'Refresh Rate': '60Hz', 'SSD Capacity': '1TB'}"
240174,LPASU00716OB,"ASUS TUF F15 Gaming Notebook 15.6"" FHD Intel i7-12700H RTX 3050 16GB 512GB SSD Windows 11 Home, FX507ZC4-DS71-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",989.1,"{'GPU': 'RTX\xa03050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
240130,LPHEW02017OB,"HP Pavilion Consumer Notebook 15.6"" FHD Intel i5-1240P Intel Iris Xe 8GB 512GB SSD Windows 11 Home, 15-EG2002CA(Open Box)",HP,"['Laptops, Tablet', None, None, None]",599.34000854492,"{'Memory': '8GB', 'Screen Size': '15.6""', 'Operating System': 'Windows 11 Home', 'Maximum Resolution': 'FHD', 'SSD Capacity': '512GB', 'CPU': 'i5-1240P'}"
240099,LPGIG00160OB,"Gigabyte G5 Gaming Notebook 15.6"" FHD Intel i5-12450H GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, MF-F2US313SH(Open Box)",GIGABYTE,"['Laptops, Tablet', None, None, None]",809.1,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
240049,LPHEW02045,"HP Consumer Laptop 17.3"" FHD, Intel i5-1135G7, Intel Iris Xe, 16GB, 512GB SSD, Windows 11 Home, 17-cn0002ca",HP,"['Laptops, Tablet', None, None, None]",899.0,"{'Touch Screen': 'No', 'Hard Drive Capacity': 'None', 'GPU': 'Intel Iris Xe', 'Maximum Resolution': 'FHD', 'Operating System': 'Windows 11 Home', 'Memory': '16GB'}"
239972,LPLGE00027OB,"LG gram Ultra-Lightweight EVO Platform Notebook, 17"" WQXGA, Intel i5-1240P, Intel Iris Xe Graphics, 8GB, 512GB SSD, Windows 11 Home, 17Z90Q-K.AR55A9(Open Box)",LG,"['Laptops, Tablet', None, None, None]",1109.4899984741,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Thin and Light', 'Screen Size': '17""', 'Maximum Resolution': '2560 x 1600', 'Refresh Rate': '60Hz', 'CPU': 'i5-1240P'}"
239909,LPMSI00567,"MSI Thin 15.6"" GF63  Gaming Notebook, FHD, Intel Core i5-12450H, GeForce RTX 4060, 16GB RAM, 512GB SSD,  Windows 11 Home",MSI,"['Laptops, Tablet', None, None, None]",1599.0,"{'General Information<HDRBR>Manufacturer': 'MSI', 'General Information<HDRBR>Manufacturer Part Number': 'THIN GF63 12VF-288CA', 'General Information<HDRBR>Manufacturer Website Address': 'http://www.msi.com', 'General Information<HDRBR>Brand Name': 'MSI', 'General Information<HDRBR>Product Series': 'Thin GF63 12V', 'General Information<HDRBR>Product Model': 'Thin GF63 12VF-288CA'}"
239787,LPLEN03437,"Lenovo Legion Pro 5 Gaming Notebook 16"" Intel i9-13900HX GeForce RTX 4070 16GB 512GB SSD Windows 11 Home, 82WK00D5CC",LENOVO,"['Laptops, Tablet', None, None, None]",2499.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
239781,LPLEN03434,"Lenovo Legion Pro 5 Gaming Notebook 16"" AMD Ryzen 7 7745HX GeForce RTX 4060 16GB 512GB SSD Windows 11 Home, 82WM005XCC",LENOVO,"['Laptops, Tablet', None, None, None]",1499.0,"{'GPU': 'GeForce RTX 4060', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
239771,LPLEN03427,"Lenovo IdeaPad 1 15AMN7 Consumer Notebook 15.6"" HD AMD Athlon Gold 7220U AMD Radeon 610M Graphics 4GB 128GB SSD Windows 11 S, 82VG00EGCC",LENOVO,"['Laptops, Tablet', None, None, None]",449.99,"{'GPU': 'AMD Radeon 610M Graphics', 'Maximum Resolution': '1366 x 768', 'Touch Screen': 'No', 'Operating System': 'Windows 11 S', 'Memory': '4GB', 'Screen Size': '15.6""'}"
239765,LPLEN03426,"Lenovo IP Slim 3 Chrome 14M868 Consumer Notebook 14"" FHD  MediaTek Kompanio 520 ARM Mali-G52 2EE MC2 GPU 4GB HDD Chrome OS,82XJ001GCC",LENOVO,"['Laptops, Tablet', None, None, None]",479.99,"{'GPU': 'ARM Mali-G52 2EE MC2 GPU', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'Yes', 'Operating System': 'Chrome OS', 'Memory': '4GB', 'Screen Size': '14""'}"
239749,LPACE00965,"Acer Nitro 16"" Gaming Notebook FHD AMD Ryzen 7 7735HS GeForce RTX 4050 16GB 1TB SSD Windows 11 Home, NH.QKBAA.001",ACER,"['Laptops, Tablet', None, None, None]",1899.0,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '16""'}"
239746,LPACE00963,"Acer AN515-58-7578 Gaming Notebook 15.6"" FHD Intel i7-12650H GeForce RTX 4050 16GB 1TB SSD Windows 11 Home, NH.QLZAA.004",ACER,"['Laptops, Tablet', None, None, None]",1699.99,"{'GPU': 'GeForce RTX 4050', 'Maximum Resolution': '1920 x 1080', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
239719,LPMSI00554,"MSI Vector GP77 Gaming Notebook 17.3"" QHD Intel i7-13700H GeForce RTX 4070 16GB 1TB SSD Windows 11 Home, 13VG-033CA",MSI,"['Laptops, Tablet', None, None, None]",2899.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '17.3""'}"
239700,LPMSI00552,"MSI Raider GE78HX Gaming Notebook 17.3"" QHD Intel i7-13700HX GeForce RTX 4070 32GB 1TB SSD Windows 11 Home, 13VG-026CA",MSI,"['Laptops, Tablet', None, None, None]",3299.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '17.3""'}"
239699,LPMSI00551,"MSI Stealth 17Studio Gaming Notebook 17.3"" QHD Intel i7-13700H GeForce RTX 4070 32GB 1TB SSD Windows 11 Pro, A13VG-020CA",MSI,"['Laptops, Tablet', None, None, None]",3299.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1440', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '17.3""'}"
239697,LPMSI00550,"MSI Raider GE78HX Gaming Notebook 17"" QHD Intel i9-13980HX GeForce RTX 4070 32GB 2TB SSD Windows 11 Professional,",MSI,"['Laptops, Tablet', None, None, None]",3399.0,"{'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB', 'Screen Size': '17.3""'}"
239694,LPMSI00549,"MSI Vector GP78HX Gaming Notebook 17"" QHD Intel i7-13700HX GeForce RTX 4080 32GB 1TB SSD Windows 11 Home",MSI,"['Laptops, Tablet', None, None, None]",3399.0,"{'GPU': 'GeForce RTX 4080', 'Maximum Resolution': '2560 x 1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB', 'Screen Size': '17""'}"
239501,LPASU00752OB,"Asus Vivobook 17 Consumer Notebook 17.3"" FHD Intel i7-1165G7 Intel Iris Xe Graphics 8GB 512GB SSD Windows 11 Home, X712EA-MS72-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",664.05,"{'GPU': 'Intel Iris Xe Graphics', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '8GB', 'Screen Size': '17.3""'}"
239476,LPASU00688OB,"ASUS TUF Gaming F15 Gaming Laptop 15.6"" FHD Intel Core i9-13900H GeForce RTX 4050 16GB 512GB SSD Windows 11 Home, FX507VU-DS91-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",1259.1,"{'GPU': 'GeForce\xa0RTX\xa04050', 'Maximum Resolution': '1080p Full HD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '16GB', 'Screen Size': '15.6""'}"
239359,LPLEN03414OB,"Lenovo IdeaPad Consumer Notebook 14"" HD Intel i3-1215U Intel HD Graphics 4GB 128GB SSD Windows 11 S, 82QC003VUS(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",312.55,"{'GPU': 'Intel HD Graphics', 'Maximum Resolution': '1366 x 768', 'Touch Screen': 'No', 'Operating System': 'Windows 11 S', 'Memory': '4GB', 'Screen Size': '14""'}"
239101,LPACE00888OB,"Acer TravelMate P2 14"" Business Notebook , FHD, Intel Core i5-1135G7,8 GB RAM, 256 GB SSD, Windows 11 Pro, Intel Iris Xe Graphics, NX.VPKAA.00K(Open Box)",ACER,"['Laptops, Tablet', None, None, None]",474.05,"{'GPU': 'Intel Iris Xe', 'Maximum Resolution': 'FHD', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '8GB', 'Screen Size': '14""'}"
239044,LPLEN03352OB,"Lenovo ThinkBook 15 G3 Notebook, 15.6"" FHD,  AMD Ryzen 5 5500U, 8GB DDR4, 256GB SSD, AMD Radeon Graphics, Fingerprint Reader, Windows 10 Pro(Open Box)",LENOVO,"['Laptops, Tablet', None, None, None]",569.05,"{'Storage Type': 'SSD', 'CPU Brand': 'Intel', 'Product Condition': 'New', 'Screen Resolution Description': 'FHD', 'Memory': '8GB', 'Screen Size': '15.6""'}"
238915,LPASU00768,"ASUS Zenbook Pro 16X OLED Gaming Notebook 16"" OLED Intel i9-13905H GeForce RTX 4080 32GB 1TB SSD Windows 11 Pro, UX7602BZ-XB91T-CA",ASUS,"['Laptops, Tablet', None, None, None]",4199.0,"{'GPU': 'GeForce RTX 4080', 'Refresh Rate': '120Hz', 'Maximum Resolution': '3200 x 2000', 'Touch Screen': 'Yes', 'Operating System': 'Windows 11 Pro', 'Memory': '32GB'}"
238700,LPMSI00544,"MSI Titan Gaming Notebook 17.3"" UHD Intel i9-13980HX GeForce RTX 4090 64GB 2TB SSD Windows 11 Pro, GT77HX 13VI-028US",MSI,"['Laptops, Tablet', None, None, None]",6449.0,"{'GPU': 'GeForce RTX 4090', 'Maximum Resolution': '3840 x 2160', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Pro', 'Memory': '64GB', 'Screen Size': '17.3""'}"
238490,LPASU00724OB,"ASUS ROG Zephyrus Gaming Notebook 16"" WQXGA Intel i9-13900H GeForce RTX 4070 32GB 1TB SSD Windows 11 Home, GU604VI-DS92-CA(Open Box)",ASUS,"['Laptops, Tablet', None, None, None]",2249.1,"{'Refresh Rate': '240Hz', 'GPU': 'GeForce RTX 4070', 'Maximum Resolution': '2560X1600', 'Touch Screen': 'No', 'Operating System': 'Windows 11 Home', 'Memory': '32GB'}"
238482,LPLGE00024OB,"LG Gram Ultra-Lightweight Notebook, 15.6"" FHD, Intel i7-1260P, Intel Iris Xe Graphics, 16GB, 512GB SSD, Windows 11 Home, 15Z90Q-P.AA75A9(Open Box)",LG,"['Laptops, Tablet', None, None, None]",1355.5400015259,"{'Notebook Type': 'Consumer', 'Notebook Chassis': 'Thin and Light', 'Screen Size': '15.6""', 'Maximum Resolution': '1920 x 1080', 'Refresh Rate': '60Hz', 'CPU': 'i7-1260P'}"
